chr	start	end	gene	oocyte	sperm	two_cell	four_cell	blast
chr6_87913935_87936629	chr6	87913935	87936629	Hmces	0.536580948931547	0.626865671641791	0.419851525982953	0.350546780072904	0.187217194570136
chr6_87980421_87981637	chr6	87980421	87981637	H1f10	0.0167201099404489	0.00964187327823691	0.0195149149707276	0.0135116311463992	0.0166277712952159
chr6_87999106_88045270	chr6	87999106	88045270	Rab7	0.628693485226059	0.747275742261529	0.460333238663259	0.381178063642519	0.154109589041096
chr6_88084482_88105304	chr6	88084482	88105304	Rpn1	0.673084636983554	0.816271514481233	0.511886426036295	0.435620499788225	0.235189262870924
chr6_88193891_88207032	chr6	88193891	88207032	Gata2	0.0337942712007902	0.255729053712138	0.0564723758072004	0.0428895839581816	0.0261683738796415
chr6_88222268_88254415	chr6	88222268	88254415	Dnajb8	0.348766767633059	0.866106616884464	0.283837056504599	0.158435626605766	0.0693351197454363
chr6_88257334_88446539	chr6	88257334	88446539	Eefsec	0.806802873821284	0.948147815410415	0.627276965867618	0.562543502038381	0.244829761876942
chr6_88465409_88497572	chr6	88465409	88497572	Ruvbl1	0.795379537953795	0.852465594029611	0.605154832070353	0.573297566944327	0.273489447817288
chr6_88503579_88518905	chr6	88503579	88518905	Sec61a1	0.586717954519742	0.711148402159638	0.436267184698147	0.404432556362247	0.186511739338764
chr6_88545114_88637950	chr6	88545114	88637950	Kbtbd12	0.468955441928415	0.798952486084036	0.369246613324883	0.270051170010924	0.141357421875
chr6_88724412_88828360	chr6	88724412	88828360	Mgll	0.323697434541127	0.879448588010561	0.204393329173521	0.129061385200645	0.0506636281150429
chr6_88835914_88841984	chr6	88835914	88841984	Abtb1	0.497736143637783	0.592348087021755	0.446259576385759	0.425537139349294	0.236888282316241
chr6_88842558_88875044	chr6	88842558	88875044	Podxl2	0.301257906332173	0.665407712354119	0.234789027896495	0.184275773814285	0.0970174604253006
chr6_88883474_88898780	chr6	88883474	88898780	Mcm2	0.785125940074012	0.757025158158011	0.642392026578073	0.568014577055155	0.302216333413635
chr6_88902251_88912238	chr6	88902251	88912238	Tpra1	0.521690972863208	0.63543042992174	0.432524729156854	0.347510491096745	0.213141910546659
chr6_89316314_89362620	chr6	89316314	89362620	Plxna1	0.669619852642047	0.717669758467583	0.553566495386485	0.50387176474133	0.316534384192707
chr6_89383146_89595652	chr6	89383146	89595652	Chchd6	0.815750100353976	0.880121368484166	0.658914106985324	0.585838616583725	0.271900155584117
chr6_8948431_9249032	chr6	8948431	9249032	Nxph1	0.340627973358706	0.692601838357311	0.338693040470845	0.286082526953213	0.187051166965889
chr6_89643988_89675529	chr6	89643988	89675529	Txnrd3	0.703995157384988	0.770117540687161	0.542577168054875	0.497625156958017	0.273674894286557
chr6_89707540_89716657	chr6	89707540	89716657	Vmn1r40	0.504054054054054	0.957805907172996	0.493645484949833	0.4186902133922	0.28626320845341
chr6_89740766_89747645	chr6	89740766	89747645	Vmn1r41	0.525179856115108	0.956164383561644	0.564586357039187	0.508771929824561	0.310699588477366
chr6_89842573_89876413	chr6	89842573	89876413	Vmn1r42	0.510960172892868	0.8114968696642	0.508740536820372	0.442681775259679	0.291551979673936
chr6_89858934_89876413	chr6	89858934	89876413	Vmn1r43	0.498997995991984	0.718265646458701	0.468306527909177	0.411220715166461	0.274466519499632
chr6_89883660_89894888	chr6	89883660	89894888	Vmn1r44	0.49601593625498	0.954680534918276	0.546762589928058	0.619959677419355	0.339285714285714
chr6_89931649_89940598	chr6	89931649	89940598	Vmn1r45	0.421607378129117	0.960364220674879	0.498220640569395	0.468482490272374	0.237983587338804
chr6_89969313_89986721	chr6	89969313	89986721	Vmn1r46	0.484732824427481	0.94806338028169	0.545262267343486	0.498916576381365	0.269169329073482
chr6_90016147_90027477	chr6	90016147	90027477	Vmn1r47	0.475073313782991	0.936190476190476	0.526785714285714	0.468456375838926	0.3042071197411
chr6_90035933_90036841	chr6	90035933	90036841	Vmn1r48	0.607142857142857	0.608391608391608	0.658333333333333	0.528089887640449	0.456521739130435
chr6_90071893_90078506	chr6	90071893	90078506	Vmn1r49	0.568720379146919	0.967391304347826	0.51417004048583	0.585507246376812	0.3203125
chr6_90101430_90109109	chr6	90101430	90109109	Vmn1r50	0.557344064386318	0.953695458593054	0.52457264957265	0.556944444444444	0.220389805097451
chr6_90122596_90132264	chr6	90122596	90132264	Vmn1r51	0.451162790697674	0.967652495378928	0.524809160305344	0.47242206235012	0.264827586206897
chr6_90174808_90181248	chr6	90174808	90181248	Vmn1r52	0.470978441127695	0.965961361545538	0.549210206561361	0.480431848852901	0.294117647058824
chr6_90202786_90205866	chr6	90202786	90205866	V1ra8	0.451097804391218	0.965690376569038	0.431552587646077	0.37639751552795	0.23201174743025
chr6_90223317_90224438	chr6	90223317	90224438	Vmn1r53	0.444444444444444	0.97972972972973	0.570469798657718	0.790322580645161	0.216867469879518
chr6_90246300_90271213	chr6	90246300	90271213	Vmn1r54	0.440102827763496	0.892307692307692	0.440280464216634	0.440058910162003	0.246085011185682
chr6_90301219_90305449	chr6	90301219	90305449	BC048671	0.384898710865562	0.960088691796009	0.277075812274368	0.177736202057998	0.0677083333333333
chr6_90308349_90325185	chr6	90308349	90325185	Chst13	0.461461746687562	0.740355029585799	0.393375511723111	0.286349308979229	0.191455696202532
chr6_90333284_90364551	chr6	90333284	90364551	Uroc1	0.350733538041624	0.962199312714777	0.313477356955618	0.213073852295409	0.0948711470439616
chr6_90369492_90403490	chr6	90369492	90403490	Zxdc	0.529376854599407	0.605044188330146	0.375936447282417	0.337199668599834	0.182561797752809
chr6_90403479_90428797	chr6	90403479	90428797	Cfap100	0.540795249160857	0.729641693811075	0.430305596725245	0.382025894897182	0.199306137097739
chr6_90462576_90475238	chr6	90462576	90475238	Klf15	0.335005574136009	0.593012463537523	0.242248785954427	0.195272508280638	0.121647881849981
chr6_90486427_90600203	chr6	90486427	90600203	Aldh1l1	0.820322654637205	0.917294097361917	0.688012374323279	0.647721241490712	0.291986579779341
chr6_90604725_90646412	chr6	90604725	90646412	Slc41a3	0.50727364840414	0.86109679082356	0.406160929620697	0.338621200889548	0.13483606557377
chr6_90656088_90988685	chr6	90656088	90988685	Iqsec1	0.55607030193781	0.763171951208834	0.438048474717927	0.381825794789571	0.161250109993254
chr6_91013068_91116829	chr6	91013068	91116829	Nup210	0.819048363153371	0.868898306907902	0.662602906113635	0.615642155535314	0.279160017408966
chr6_91156665_91174692	chr6	91156665	91174692	Hdac11	0.693537298040564	0.749599472245783	0.546200607902736	0.460568546538285	0.233153638814016
chr6_91212455_91272540	chr6	91212455	91272540	Fbln2	0.403726304855882	0.870190158522747	0.304539050956946	0.205665610142631	0.0922392245320978
chr6_91363981_91411363	chr6	91363981	91411363	Wnt7a	0.681474843169889	0.711791290057519	0.546022643728863	0.506122129640496	0.272318125770654
chr6_91462172_91473546	chr6	91462172	91473546	Chchd4	0.324468085106383	0.538714991762768	0.226122797043775	0.171579232017307	0.0638061360604713
chr6_91473703_91488463	chr6	91473703	91488463	Tmem43	0.745287739783153	0.894649414233258	0.640261035076588	0.546560944126867	0.312118691070438
chr6_91489305_91515888	chr6	91489305	91515888	Xpc	0.642137288457882	0.78122638182093	0.551630707476167	0.475166910926559	0.271769418321142
chr6_91515928_91522625	chr6	91515928	91522625	Lsm3	0.624478969306556	0.529944966008417	0.345274980635167	0.36589239626762	0.160456730769231
chr6_91684053_91759066	chr6	91684053	91759066	Slc6a6	0.796943785980359	0.864215960689183	0.604823926676315	0.552695539455105	0.251626352298458
chr6_91761509_91827250	chr6	91761509	91827250	Grip2	0.36525974025974	0.896007031642391	0.303946118642604	0.220125201437957	0.104609929078014
chr6_91878053_91899843	chr6	91878053	91899843	Ccdc174	0.668842863574966	0.662019433882552	0.54511048712001	0.527308012198503	0.274765593151243
chr6_91902809_91950725	chr6	91902809	91950725	4930590J08Rik	0.463894560980137	0.944358761418911	0.346500443572863	0.214012434241989	0.0853633711067381
chr6_91978878_92076004	chr6	91978878	92076004	Fgd5	0.381662725122794	0.884178212893056	0.294788624737863	0.189920652820208	0.0813010590015129
chr6_92091390_92174294	chr6	92091390	92174294	Nr2c2	0.633928571428571	0.645173795063962	0.526754528943324	0.496561886051081	0.26313056379822
chr6_92169525_92184033	chr6	92169525	92184033	Mrps25	0.597694686533596	0.616671473896741	0.458708708708709	0.416666666666667	0.206997084548105
chr6_92186712_92214925	chr6	92186712	92214925	Rbsn	0.64007858546169	0.737415982076176	0.469407530454042	0.440117130307467	0.211483143481763
chr6_92242061_92244650	chr6	92242061	92244650	Trh	0.754039497307002	0.44622604614783	0.648916967509025	0.609953211399405	0.282051282051282
chr6_92370908_92706155	chr6	92370908	92706155	Prickle2	0.833665968133586	0.873380518234165	0.742729597767961	0.713372436492531	0.386412749864938
chr6_92772699_92943492	chr6	92772699	92943492	Adamts9	0.407942462101249	0.805429084734083	0.367230637493725	0.306683993445957	0.16842409360104
chr6_92816478_92847174	chr6	92816478	92847174	A730049H05Rik	0.407115514523756	0.948328525369082	0.399093904448105	0.342910447761194	0.170778596603653
chr6_92869357_92884411	chr6	92869357	92884411	Gm15737	0.413856529736358	0.932232841007819	0.314817507634143	0.251486325802616	0.140726933830382
chr6_93675455_94283917	chr6	93675455	94283917	Magi1	0.803335582762942	0.895032733732742	0.660257020466445	0.622419991803584	0.302687870839594
chr6_94500331_94604672	chr6	94500331	94604672	Slc25a26	0.851441241685144	0.9375023861337	0.67253872797977	0.62241704689329	0.298652163632064
chr6_94604529_94700158	chr6	94604529	94700158	Lrig1	0.629977494373593	0.944256064999099	0.42586419857532	0.414068650606204	0.199948927477017
chr6_95117240_95129790	chr6	95117240	95129790	Kbtbd8	0.349425287356322	0.306485643518943	0.289773905828666	0.297829379101464	0.162263365924693
chr6_95322112_95322210	chr6	95322112	95322210	Gm10234	NA	NA	NA	NA	NA
chr6_95473009_95718800	chr6	95473009	95718800	Suclg2	0.752281427832385	0.917930409983659	0.606194989082232	0.570923727657252	0.269566391547251
chr6_96113154_96657198	chr6	96113154	96657198	Tafa1	0.479413804089129	0.89181426519866	0.477664172901081	0.421309536115035	0.256224485530771
chr6_96164497_96166243	chr6	96164497	96166243	1700123L14Rik	0.30187265917603	0.0179121186677862	0.262522851919561	0.0725321888412017	0.025844930417495
chr6_96831203_97060413	chr6	96831203	97060413	Tafa4	0.81205128921418	0.870816899725111	0.699778353572878	0.664666765732967	0.347882893781757
chr6_97110024_97149182	chr6	97110024	97149182	Eogt	0.703063629222309	0.716988351330669	0.588690165567627	0.56515625	0.304041285070504
chr6_97152997_97179122	chr6	97152997	97179122	Tmf1	0.697674418604651	0.79860499762985	0.507913188647746	0.488665175242356	0.235322310088665
chr6_97183670_97205647	chr6	97183670	97205647	Uba3	0.716387766878246	0.769305826596041	0.605267187260756	0.517949574219402	0.237136929460581
chr6_97210689_97233315	chr6	97210689	97233315	Arl6ip5	0.387406244549102	0.667823571945047	0.233244885731405	0.136691914743703	0.0664780763790665
chr6_97238534_97252759	chr6	97238534	97252759	Lmod3	0.528124134109171	0.618890427004579	0.346640969162996	0.241514726507714	0.12893864013267
chr6_97286867_97617541	chr6	97286867	97617541	Frmd4b	0.381139763340031	0.879921060319694	0.277325376598081	0.200961044795277	0.0977656254891934
chr6_97807052_98021349	chr6	97807052	98021349	Mitf	0.855112985286703	0.931688538932633	0.752492456246228	0.739624483321386	0.386247520586644
chr6_98235708_98342754	chr6	98235708	98342754	Gm765	0.437369519832985	0.938864355288296	0.431984169814715	0.384925710912132	0.23310050905647
chr6_98925338_99522721	chr6	98925338	99522721	Foxp1	0.828677471523811	0.894200868186905	0.670859415177094	0.642074306661458	0.347651430375025
chr6_99257484_99666797	chr6	99257484	99666797	Gm20696	0.810570676031607	0.870776263569762	0.654498379990576	0.615766286449587	0.317769425183073
chr6_99625135_99666771	chr6	99625135	99666771	Eif4e3	0.804961805312215	0.827486982734996	0.64701677827101	0.562006041295982	0.288996600780561
chr6_99692679_99695066	chr6	99692679	99695066	Gpr27	0.0401522359657469	0.0373275091829644	0.0297721410146174	0.0293916609706083	0.0245779543197617
chr6_99711299_99726392	chr6	99711299	99726392	Prok2	0.405525407005427	0.700654097729896	0.297521700842873	0.15929203539823	0.102552816901408
chr7_100006172_100034728	chr7	100006172	100034728	Chrdl2	0.342625607779579	0.812935180532625	0.301141769743102	0.227134259603239	0.126383981154299
chr7_100082111_100121565	chr7	100082111	100121565	Pold3	0.728072103759068	0.79805932908234	0.547024135205788	0.469650083313497	0.226249053747161
chr7_100159277_100161365	chr7	100159277	100161365	Lipt2	0.0179186767746382	0.0736071573810492	0.0119284294234592	0.00756938603868797	0.017032967032967
chr7_100176502_100184869	chr7	100176502	100184869	Kcne3	0.198293376676148	0.439406430338005	0.116832053922486	0.0662477558348294	0.029691553761891
chr7_100227394_100278868	chr7	100227394	100278868	Pgm2l1	0.602428468381823	0.662771396321625	0.561247066711364	0.487660128826808	0.294393619516772
chr7_100285520_100319699	chr7	100285520	100319699	P4ha3	0.315176430284344	0.783241772894554	0.255227984907591	0.14520565889442	0.0633121946148248
chr7_100326737_100372307	chr7	100326737	100372307	Ppme1	0.606048277732574	0.80787796871983	0.605893186003683	0.546547085201794	0.264024560424226
chr7_10035836_10053296	chr7	10035836	10053296	Vmn2r50	0.535087719298246	0.528109028960818	0.497031382527566	0.511888111888112	0.277310924369748
chr7_100372233_100470152	chr7	100372233	100470152	C2cd3	0.847461468721668	0.910769460779428	0.664194039010593	0.58128001259545	0.252968651044965
chr7_100472990_100486432	chr7	100472990	100486432	Ucp3	0.366145578895945	0.654773556366225	0.217411278281842	0.111583659764969	0.0314545454545455
chr7_100493337_100502020	chr7	100493337	100502020	Ucp2	0.199946106170843	0.782791033984093	0.162319251488517	0.0876296640346803	0.0507295173961841
chr7_100501716_100514960	chr7	100501716	100514960	Dnajb13	0.2527640106748	0.861446548875048	0.337642963699652	0.240544127405441	0.129910821884792
chr7_100537071_100540369	chr7	100537071	100540369	Coa4	0.464981949458484	0.362850971922246	0.356443399921661	0.29022324865281	0.136670416197975
chr7_100545751_100608301	chr7	100545751	100608301	Mrpl48	0.424002186987425	0.473691543212743	0.328354554358472	0.274551427849381	0.127055983099442
chr7_100607410_100641268	chr7	100607410	100641268	Rab6a	0.369004250151791	0.322450504295854	0.344221322071878	0.324744987689061	0.198811292719168
chr7_100642892_100662414	chr7	100642892	100662414	Plekhb1	0.701394868262442	0.814673700664322	0.487614678899083	0.392679228936539	0.186352509179927
chr7_100706635_100841656	chr7	100706635	100841656	Fam168a	0.810980744400157	0.869306930693069	0.672592501460954	0.609752087854278	0.25911725367811
chr7_100845847_100863446	chr7	100845847	100863446	Relt	0.564634490544736	0.646684527796383	0.386741154562384	0.375496981298778	0.210463556416754
chr7_100869752_100932107	chr7	100869752	100932107	Arhgef17	0.275590262501833	0.748343279756892	0.213301988441571	0.135777581789929	0.0630161820989727
chr7_10087198_10105741	chr7	10087198	10105741	Vmn2r51	0.865329512893983	0.562809099901088	0.762557077625571	0.753530166880616	0.442256042972247
chr7_100937630_100974649	chr7	100937630	100974649	P2ry6	0.351114321089558	0.712749271790276	0.241593585567527	0.145091075724596	0.0607592838196286
chr7_100996568_101012866	chr7	100996568	101012866	P2ry2	0.253626579316799	0.407347017072703	0.178853016847871	0.0953426663006679	0.0340288924558587
chr7_101092863_101284405	chr7	101092863	101284405	Fchsd2	0.747620824780743	0.795567700252414	0.645022378129914	0.609114927344782	0.296768947963801
chr7_101263034_101302251	chr7	101263034	101302251	Atg16l2	0.581517884284122	0.668673599708082	0.435254573506723	0.402598896044158	0.176101177496729
chr7_101317086_101346626	chr7	101317086	101346626	Stard10	0.349766594557668	0.659147614440654	0.232279371292276	0.194992926124131	0.0711536563702753
chr7_101348067_101412586	chr7	101348067	101412586	Arap1	0.463911494069464	0.866767207278481	0.321140800221515	0.218961953832271	0.0999397953040337
chr7_101410886_101512819	chr7	101410886	101512819	Gm45837	0.566707105150989	0.80986954626245	0.455446438242409	0.41102752225243	0.229307558800646
chr7_101421691_101512827	chr7	101421691	101512827	Pde2a	0.597803556492963	0.816442754218663	0.483909367875229	0.434822091967308	0.247734747298476
chr7_10153206_10176573	chr7	10153206	10176573	Vmn2r52	0.711224489795918	0.506805807622504	0.588458298230834	0.649244332493703	0.30732044198895
chr7_101576970_101585600	chr7	101576970	101585600	Art2b	0.432908912830558	0.905581637976004	0.320295983086681	0.248453608247423	0.105673758865248
chr7_101663633_101795506	chr7	101663633	101795506	Clpb	0.783220138786358	0.900763220391218	0.610210424213631	0.541541561314791	0.246202627208214
chr7_101818313_101822726	chr7	101818313	101822726	Phox2a	0.0676156583629893	0.0431034482758621	0.0547581073896863	0.0291307605844886	0.0219280916633742
chr7_101822632_101838229	chr7	101822632	101838229	Inppl1	0.528129697229976	0.535165217391304	0.354123222748815	0.315485433877881	0.16424510423247
chr7_101839988_101857194	chr7	101839988	101857194	Folr2	0.560517529215359	0.960454943132108	0.459960552268245	0.390915724188252	0.166313559322034
chr7_101858331_101870788	chr7	101858331	101870788	Folr1	0.372817528243752	0.931442524417731	0.202722063037249	0.101225259189444	0.0316455696202532
chr7_101863715_101901849	chr7	101863715	101901849	Anapc15	0.429681717246484	0.749574209245742	0.211509849431649	0.100210708973723	0.0241862974285201
chr7_101898370_101906359	chr7	101898370	101906359	Tomt	0.293507184672698	0.401426069552164	0.128376672557435	0.0774376125546694	0.0324868451155342
chr7_101905904_101926675	chr7	101905904	101926675	Lamtor1	0.706222865412446	0.649878640776699	0.472472570532915	0.383021582733813	0.149648750204215
chr7_101912984_101933895	chr7	101912984	101933895	Lrrc51	0.702686567164179	0.769778833308594	0.497736234847378	0.368882175226586	0.124699278267843
chr7_101934111_102014964	chr7	101934111	102014964	Numa1	0.691219483077658	0.719754372104715	0.488439019549469	0.439486947531662	0.207795444350297
chr7_102014885_102018690	chr7	102014885	102018690	Il18bp	0.875338753387534	0.947972972972973	0.632578524470416	0.607708189951824	0.272525027808676
chr7_102019137_102065469	chr7	102019137	102065469	Rnf121	0.696294270477232	0.832523007466574	0.558412604042806	0.519374575118967	0.223726480036714
chr7_102065511_102083765	chr7	102065511	102083765	Xndc1	0.75254394079556	0.817325800376648	0.565794511805999	0.50074092368486	0.252888086642599
chr7_102065713_102096864	chr7	102065713	102096864	Xntrpc	0.842950789400794	0.783385807701623	0.652275751929731	0.580007011569089	0.299096570476274
chr7_102083116_102096396	chr7	102083116	102096396	Trpc2	0.889968605172672	0.745789895749799	0.697190611664296	0.621100767597583	0.32994923857868
chr7_102096879_102109489	chr7	102096879	102109489	Art5	0.463160182569007	0.503800411338639	0.275823184483536	0.189649892824334	0.0894389438943894
chr7_102101743_102113933	chr7	102101743	102113933	Art1	0.39593511823334	0.527449683454597	0.219294689906769	0.0825591586327783	0.0287198729975465
chr7_102111266_102116828	chr7	102111266	102116828	Chrna10	0.442530535546508	0.542379182156134	0.258851839119973	0.0675074183976261	0.0303187354236849
chr7_102119398_102210176	chr7	102119398	102210176	Nup98	0.777401448866309	0.797874201732132	0.647635279079676	0.620827961610084	0.289771649060662
chr7_102210208_102238567	chr7	102210208	102238567	Pgap2	0.743388549840163	0.608935128518972	0.576448475933644	0.503279617782816	0.202071907373553
chr7_102239123_102256054	chr7	102239123	102256054	Rhog	0.539290450928382	0.444652761503008	0.356651283296899	0.32373308152345	0.155630821337849
chr7_102267806_102437319	chr7	102267806	102437319	Stim1	0.799704056886843	0.872153843162418	0.654444635488308	0.590466662498176	0.27834673351472
chr7_102441695_102469771	chr7	102441695	102469771	Rrm1	0.776869893148963	0.786161966023421	0.655419035393361	0.655707928435201	0.298421807747489
chr7_102476579_102481679	chr7	102476579	102481679	Olfr543	0.301655867530598	0.969440526563235	0.347068145800317	0.198999642729546	0.0725094577553594
chr7_102482031_102488313	chr7	102482031	102488313	Olfr544	0.449477351916376	0.84958932238193	0.263840556785827	0.124662162162162	0.0364554122265844
chr7_102491466_102499573	chr7	102491466	102499573	Olfr545	0.393787575150301	0.63047109923154	0.332361516034985	0.172921478060046	0.0967883853937527
chr7_102534749_102535684	chr7	102534749	102535684	Olfr547	0.370786516853933	0.340615690168818	0.336886993603412	0.150326797385621	0.135549872122762
chr7_102540896_102545890	chr7	102540896	102545890	Olfr548-ps1	0.550314465408805	0.960104643557881	0.353272343420127	0.324663677130045	0.258414766558089
chr7_102549870_102555842	chr7	102549870	102555842	Olfr549	0.439635535307517	0.441870261162595	0.399273104880582	0.287558079504388	0.13293502613891
chr7_102557921_102565486	chr7	102557921	102565486	Trim21	0.39662447257384	0.907825630252101	0.376094276094276	0.280694501860273	0.18628841607565
chr7_102571442_102583011	chr7	102571442	102583011	Olfr550	0.455764075067024	0.537996746455961	0.36309684380901	0.150733137829912	0.105519480519481
chr7_102583510_102591886	chr7	102583510	102591886	Olfr551	0.526100307062436	0.835923217550274	0.391959798994975	0.300423985463356	0.156162464985994
chr7_102597770_102608125	chr7	102597770	102608125	Olfr552	0.438815276695246	0.960197368421053	0.414129586260734	0.358374384236453	0.202108963093146
chr7_102611281_102618218	chr7	102611281	102618218	Olfr553	0.46814404432133	0.969078947368421	0.427219796215429	0.412724306688418	0.259319286871961
chr7_102638432_102642555	chr7	102638432	102642555	Olfr554	0.402455661664393	0.317633543940264	0.328156650911546	0.224489795918367	0.108167770419426
chr7_102658823_102659770	chr7	102658823	102659770	Olfr555	0.366459627329193	0.962962962962963	0.392276422764228	0.324110671936759	0.187830687830688
chr7_102664899_102673270	chr7	102664899	102673270	Olfr556	0.389908256880734	0.968155683325962	0.408726178535607	0.376631853785901	0.159530386740331
chr7_102677582_102687327	chr7	102677582	102687327	Trim68	0.613034623217923	0.788229018492176	0.541298501728774	0.457189343095383	0.285368070281733
chr7_102695910_102700707	chr7	102695910	102700707	Olfr557	0.401673640167364	0.793666026871401	0.402637703646237	0.357507660878447	0.156211562115621
chr7_102702215_102712064	chr7	102702215	102712064	Olfr558	0.44039483675019	0.962759067357513	0.413450515857853	0.33251953125	0.171623296158612
chr7_102712151_102719070	chr7	102712151	102719070	Olfr33	0.413843888070692	0.954828660436137	0.420909090909091	0.388577827547592	0.261961722488038
chr7_102723207_102727491	chr7	102723207	102727491	Olfr559	0.43108504398827	0.968123861566485	0.569430569430569	0.480974124809741	0.338919925512104
chr7_10272991_10278006	chr7	10272991	10278006	Vmn1r66	0.61198738170347	0.714285714285714	0.643734643734644	0.596964586846543	0.349099099099099
chr7_102738511_102759471	chr7	102738511	102759471	Olfr78	0.428266438941076	0.923316251830161	0.399314481576692	0.335620052770449	0.206375287545186
chr7_102751818_102759366	chr7	102751818	102759366	Olfr560	0.402285714285714	0.950276243093923	0.368886269888038	0.336834733893557	0.192197906755471
chr7_102771221_102776857	chr7	102771221	102776857	Olfr561	0.460069444444444	0.957620817843866	0.506263048016701	0.354134165366615	0.193895870736086
chr7_102803480_102804430	chr7	102803480	102804430	Olfr564	0.377952755905512	0.971615720524017	0.358306188925081	0.296943231441048	0.348837209302326
chr7_102855337_102858765	chr7	102855337	102858765	Olfr566	0.34304932735426	0.953173777315297	0.40233918128655	0.354978354978355	0.222457627118644
chr7_102877122_102878063	chr7	102877122	102878063	Olfr568	0.45489443378119	0.321184510250569	0.283838383838384	0.219718309859155	0.213075060532688
chr7_102883709_102890882	chr7	102883709	102890882	Olfr569	0.421538461538462	0.913475177304965	0.445182724252492	0.375394321766562	0.20659062103929
chr7_102894577_102901710	chr7	102894577	102901710	Olfr570	0.397435897435897	0.944033790918691	0.426248548199768	0.452702702702703	0.233766233766234
chr7_102905090_102917536	chr7	102905090	102917536	Olfr571	0.355769230769231	0.646389324960754	0.350469378632097	0.311465358675659	0.179409538228615
chr7_102924409_102928608	chr7	102924409	102928608	Olfr572	0.433526011560694	0.881370826010545	0.423076923076923	0.384057971014493	0.295109612141653
chr7_102941682_102942575	chr7	102941682	102942575	Olfr573-ps1	0.326315789473684	0.927601809954751	0.406779661016949	0.245161290322581	0.3625
chr7_102948467_102949507	chr7	102948467	102949507	Olfr574	0.45	0.968604651162791	0.446488294314381	0.469879518072289	0.414814814814815
chr7_102952270_102958775	chr7	102952270	102958775	Olfr575	0.530477759472817	0.902123730378578	0.490909090909091	0.453514739229025	0.214162348877375
chr7_102962660_102975160	chr7	102962660	102975160	Olfr576	0.387576552930884	0.914831130690162	0.445497630331754	0.402388059701493	0.26116578349735
chr7_102971180_102975943	chr7	102971180	102975943	Olfr577	0.482504604051565	0.871969696969697	0.468834688346883	0.425381903642773	0.258698940998487
chr7_102981608_102989324	chr7	102981608	102989324	Olfr578	0.467005076142132	0.783511269276394	0.422666666666667	0.473404255319149	0.231046931407942
chr7_103038024_103044040	chr7	103038024	103044040	Olfr582	0.42014742014742	0.946854663774403	0.43018018018018	0.343987823439878	0.262230919765166
chr7_103051300_103052259	chr7	103051300	103052259	Olfr583	0.515527950310559	0.914600550964187	0.434497816593886	0.426695842450766	0.302325581395349
chr7_103081885_103088315	chr7	103081885	103088315	Olfr584	0.542976939203354	0.961855670103093	0.584985835694051	0.617543859649123	0.32409381663113
chr7_103097720_103098749	chr7	103097720	103098749	Olfr585	0.813559322033898	0.819074333800841	0.606299212598425	0.714964370546318	0.506172839506173
chr7_103118403_103125638	chr7	103118403	103125638	Olfr586	0.349662162162162	0.909090909090909	0.368734069668649	0.361111111111111	0.190962099125364
chr7_103140879_103147864	chr7	103140879	103147864	Olfr588-ps1	0.548387096774194	0.652759948652118	0.411127167630058	0.40041067761807	0.219814241486068
chr7_103154792_103156356	chr7	103154792	103156356	Olfr589	0.434146341463415	0.82875605815832	0.407547169811321	0.330357142857143	0.210526315789474
chr7_103167074_103178340	chr7	103167074	103178340	Olfr591	0.46822308690013	0.75267094017094	0.364550597108737	0.342536669542709	0.228542914171657
chr7_103184803_103192965	chr7	103184803	103192965	Olfr592	0.410757946210269	0.849279161205767	0.447806354009077	0.396471680594243	0.289473684210526
chr7_103211862_103212845	chr7	103211862	103212845	Olfr593	0.429032258064516	0.9248	0.520499108734403	0.473684210526316	0.287878787878788
chr7_103216996_103222313	chr7	103216996	103222313	Olfr594	0.557103064066852	0.952222222222222	0.544642857142857	0.369942196531792	0.28169014084507
chr7_103249737_103252505	chr7	103249737	103252505	Usp17ld	0.405594405594406	0.509896324222432	0.286031042128603	0.164963503649635	0.0528541226215645
chr7_103305648_103312782	chr7	103305648	103312782	Olfr596	0.514970059880239	0.945330296127563	0.37516339869281	0.428571428571429	0.280898876404494
chr7_103316315_103322799	chr7	103316315	103322799	Olfr597	0.420245398773006	0.93389296956978	0.446907817969662	0.47843137254902	0.308620689655172
chr7_103323568_103329888	chr7	103323568	103329888	Olfr598	0.397683397683398	0.944594594594595	0.4352	0.423913043478261	0.279166666666667
chr7_103335917_103339564	chr7	103335917	103339564	Olfr599	0.537764350453172	0.175675675675676	0.250806451612903	0.0758047767393562	0.0521978021978022
chr7_103343482_103349669	chr7	103343482	103349669	Olfr600	0.26797385620915	0.963660834454912	0.431664411366712	0.447963800904977	0.234567901234568
chr7_103357094_103362655	chr7	103357094	103362655	Olfr601	0.48169014084507	0.278203723986856	0.370731707317073	0.190253045923149	0.10161662817552
chr7_103383062_103386177	chr7	103383062	103386177	Olfr603	0.852678571428571	0.976744186046512	0.854581673306773	0.836512261580381	0.476793248945148
chr7_103415072_103419880	chr7	103415072	103419880	Usp17lc	0.472803347280335	0.90652557319224	0.261621621621622	0.228094575799722	0.0576131687242798
chr7_103440407_103445439	chr7	103440407	103445439	Olfr605	0.496124031007752	0.443391521197007	0.521158129175947	0.569157392686804	0.311526479750779
chr7_103449046_103453531	chr7	103449046	103453531	Olfr606	0.467233009708738	0.192087454450807	0.267734553775744	0.230845771144279	0.0601036269430052
